,min_xray,avg_min_xray,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg,xray_0_min_0_pdb
0,3.56294944901242,3.6745620000296633,0.2875493652787541,0.1033935544902779,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/0/output_375/pdbs/572.pdb
1,3.4584257507917853,3.5974544490868463,0.2577318717595595,0.0855141608150833,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/1/output_20/pdbs/683.pdb
2,3.47016163850497,3.5824815696555823,0.2628772882188421,0.0570838169033771,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/2/output_247/pdbs/599.pdb
3,3.5347735333373667,3.6598956098779984,0.2834059041151252,0.1468673635602639,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/3/output_81/pdbs/559.pdb
4,3.485868499284573,3.6183983622180214,0.289108655545618,0.1579285294809518,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/4/output_340/pdbs/517.pdb
5,3.524142530080225,3.6404593193181647,0.325536284042075,0.327852084871167,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/5/output_163/pdbs/470.pdb
6,3.527209432846376,3.6710201327207796,0.3274221477059026,0.1811521573109869,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/6/output_179/pdbs/586.pdb
7,3.6318262079820873,3.7697141322471865,0.3001313324135023,0.2266842274403571,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/7/output_70/pdbs/508.pdb
8,3.682575773142912,3.7960052135082454,0.3384361790991113,0.4263090322566053,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/8/output_182/pdbs/296.pdb
9,3.637758989777506,3.766395142474582,0.3188116415194571,0.2973494258318564,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/87_native_4x/9/output_328/pdbs/347.pdb
