,min_xray_0,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg_0,xray_0_min_0_pdb
0,3.98583145071648,0.0927149602192712,0.0470663276858939,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/0/output_157/pdbs/726.pdb
1,4.847055319372192,0.2451686644386728,0.125845627379624,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/1/output_111/pdbs/597.pdb
2,4.896782869281027,0.2701532979913704,0.1422142034189714,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/2/output_419/pdbs/1378.pdb
3,4.553661963304466,0.1772367675999002,0.0882539771080201,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/3/output_7/pdbs/76.pdb
4,4.032172374795208,0.0989501837364096,0.0702814022323163,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/4/output_329/pdbs/1054.pdb
5,4.644933187607147,0.200389409208638,0.1122444753812669,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/5/output_99/pdbs/1275.pdb
6,4.709842350012221,0.2162278194552497,0.0598191698918146,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/6/output_300/pdbs/91.pdb
7,4.727720583661413,0.2113903887581086,0.1064915130217609,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/7/output_433/pdbs/1516.pdb
8,4.345426801271745,0.134287234161929,0.136425256632472,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/8/output_128/pdbs/1133.pdb
9,4.589900256506439,0.1855401614514993,0.106220819940107,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/139_1_state/9/output_17/pdbs/1691.pdb
