,min_xray_0,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg_0,xray_0_min_0_pdb
0,4.079536599969151,0.0849069199329687,0.0578954617412397,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/0/output_468/pdbs/2670.pdb
1,4.831054237569796,0.2069938403196478,0.1346586512822216,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/1/output_869/pdbs/1937.pdb
2,4.908239380018608,0.2314765077014224,0.1501589540844835,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/2/output_695/pdbs/2401.pdb
3,4.52758350841879,0.1407276855182992,0.0942310246427277,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/3/output_505/pdbs/2057.pdb
4,4.128507403303095,0.0874156201321365,0.0712230490914161,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/4/output_897/pdbs/963.pdb
5,4.525699219793588,0.1462631233422326,0.1191430029524259,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/5/output_502/pdbs/1467.pdb
6,4.7297536779372775,0.2066943839608139,0.0875883975922773,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/6/output_80/pdbs/162.pdb
7,4.684455685756246,0.1681312451655071,0.096978719002324,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/7/output_447/pdbs/1678.pdb
8,4.121974415256172,0.0913010989964513,0.0720845955512245,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/8/output_467/pdbs/2380.pdb
9,4.612042168668728,0.1599991962859299,0.0946959431002542,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/145_native_1_state_2/9/output_417/pdbs/182.pdb
