,min_xray_0,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg_0,xray_0_min_0_pdb
0,4.022167910925457,0.0698460124359395,0.2094404615855444,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/0/output_805/pdbs/1087.pdb
1,4.0371669147104745,0.0785957331638144,0.0672821754688419,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/1/output_708/pdbs/1396.pdb
2,4.008139719167964,0.0688780868424363,0.0612781707995712,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/2/output_607/pdbs/977.pdb
3,4.082166220916907,0.078820205829728,0.0958962597746347,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/3/output_471/pdbs/795.pdb
4,4.019586327954652,0.0715001391410871,0.2751027760641888,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/4/output_787/pdbs/1046.pdb
5,3.4941286147997936,0.0731805595017363,0.1580352061907962,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/5/output_834/pdbs/1281.pdb
6,4.0731381860085,0.0816390388347756,0.0613821517402455,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/6/output_347/pdbs/993.pdb
7,4.097638999513771,0.0823288812222797,0.09522321228186,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/7/output_218/pdbs/722.pdb
8,4.047373049791862,0.0747103450887608,0.2272005712919747,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/8/output_58/pdbs/398.pdb
9,4.098688865878241,0.0798927839505942,0.1121131704911553,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/152_native_1_cif/9/output_759/pdbs/1259.pdb
