,min_xray_0,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg_0,xray_0_min_0_pdb
0,5.322819087544489,0.1578569359120535,0.1190315561882269,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/0/output_252/pdbs/583.pdb
1,5.054049129369616,0.1075449759234285,0.1098028107745055,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/1/output_627/pdbs/105.pdb
2,5.335249596783555,0.1646454772218459,0.1202954774912134,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/2/output_911/pdbs/505.pdb
3,5.330963105747316,0.1592414784986636,0.1181622211344505,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/3/output_251/pdbs/467.pdb
4,5.358125165553467,0.1583477059121119,0.124997381199886,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/4/output_522/pdbs/122.pdb
5,5.069349507523804,0.1107728347396171,0.1062173820926362,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/5/output_534/pdbs/68.pdb
6,5.3271692632458745,0.1606537304688394,0.1174134709127903,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/6/output_675/pdbs/512.pdb
7,5.345461677951021,0.1614783416517376,0.1231546107779742,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/7/output_879/pdbs/253.pdb
8,5.360496657251616,0.1653216233805462,0.1154534497646782,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/8/output_74/pdbs/133.pdb
9,5.136044252531987,0.1167593804109029,0.1113544669710751,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/108_natives_1_cif/9/output_772/pdbs/125.pdb
