,ff,rmsd_0,w_0_0,w_0_1,pdb,xray_0_0,rmsd_0_0,r_free_0_0,xray_1_0,rmsd_1_0,r_free_1_0,xray_0_1,rmsd_0_1,r_free_0_1,xray_1_1,rmsd_1_1,r_free_1_1,xray_0_2,rmsd_0_2,r_free_0_2,xray_1_2,rmsd_1_2,r_free_1_2,xray_0_3,rmsd_0_3,r_free_0_3,xray_1_3,rmsd_1_3,r_free_1_3,xray_0_4,rmsd_0_4,r_free_0_4,xray_1_4,rmsd_1_4,r_free_1_4,xray_0_5,rmsd_0_5,r_free_0_5,xray_1_5,rmsd_1_5,r_free_1_5,xray_0_6,rmsd_0_6,r_free_0_6,xray_1_6,rmsd_1_6,r_free_1_6,xray_0_7,rmsd_0_7,r_free_0_7,xray_1_7,rmsd_1_7,r_free_1_7,xray_0_8,rmsd_0_8,r_free_0_8,xray_1_8,rmsd_1_8,r_free_1_8,xray_0_9,rmsd_0_9,r_free_0_9,xray_1_9,rmsd_1_9,r_free_1_9
0,-76.76104139476524,0.429148307797074,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/2/output_432/pdbs/13.pdb,6.430951295062064,0.7758958095661911,0.4667334776041382,6.434657425186417,0.7768486405832851,0.44947074740939386,6.534807545784005,0.919564829984046,0.4895805838866605,6.474841138958717,0.8548510381441019,0.4822852151709747,6.268139362673954,0.4291370532325817,0.3775962159895329,6.267618390191405,0.4299251195687968,0.38525387422427326,6.4467336210365085,0.8269421524323971,0.4812809502035124,6.465503469248138,0.8460440366252403,0.48295554514033295,6.481806715412935,0.8486998240436806,0.46470643401224343,6.459121769448367,0.8316915992876878,0.490529130262197,6.5290483452397,0.9165061714689001,0.5003677600113869,6.504199524384754,0.8856299922734477,0.4836212258481189,6.443670791003018,0.822033656573186,0.47954151454883026,6.442242441514717,0.822070955131246,0.49037073446183355,6.4593737351575236,0.8528466056091841,0.49002379946806796,6.447959689916853,0.8365315391767907,0.48727074340467214,6.437637461009572,0.8039318350412012,0.4557429686309743,6.439955845357064,0.8085227955320391,0.47592404924351045,6.521172926291062,0.9245986678890793,0.48432864353843913,6.510720645154054,0.9147781271771643,0.4997339756838224
1,619.8413613828436,0.278700544866278,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_463/pdbs/3.pdb,6.4437686051774445,0.9321325955769468,0.4829201747260841,6.445219608811733,0.933133266412967,0.48281788580683394,6.540657487499242,0.966754160490972,0.5058926905880535,6.483923124768817,0.9178222749886613,0.4750604502024334,6.453890540015788,0.9427154257553344,0.4951185400841577,6.454616917695892,0.9424384040009388,0.4877066236595156,6.458852237225037,0.9317973880796584,0.4819401222481109,6.476286109567147,0.9460312470985008,0.49244226826757986,6.491325290994821,0.9935635816210058,0.4890076705514341,6.47719439356801,0.9806404459515136,0.5009297401121799,6.537025777311698,1.0492123237120843,0.4975652742826022,6.513456836877675,1.0214262615500866,0.500239988988047,6.453760344520946,0.9182412913702384,0.49331798432336,6.452252652422684,0.9182641312950016,0.494529625422255,6.473209499237173,0.9338576812722694,0.4825332473347039,6.4624584539817524,0.9218611610896521,0.479947649031888,6.455218890914188,0.9262004556797169,0.4848988277123194,6.460886229448478,0.9292916586322109,0.5001652354981512,5.929197282207961,0.2787192519762977,0.23632485251431554,5.92933125760556,0.28380095368582914,0.23828885083206436
2,26.217845744950864,0.39331484410222,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_68/pdbs/8.pdb,6.435151130286325,0.8204538549795287,0.47438978673282556,6.43867297410473,0.8215523598720116,0.4631994307637594,6.535149543193248,0.9192997976445256,0.5132347132134323,6.47511321002465,0.862098888034293,0.4606150174491543,6.444752188236139,0.853798163762939,0.5005046927691095,6.4449439994528035,0.8533058870650628,0.47589365913212767,6.443317853493878,0.8613200976966782,0.4668527179998859,6.463208169586236,0.8785155899605738,0.47784372044279694,6.478653514789826,0.8384585223531618,0.46665983372553305,6.460781747336375,0.8252186335390701,0.4737119217484531,6.5346485090194,0.9528991908188587,0.49898891170594306,6.50924113294009,0.9255182192421313,0.4936530265860544,6.202018259466105,0.3933195363395029,0.342990683290046,6.197848385513433,0.39321669739969217,0.3552274679990032,6.467957449499184,0.904189792920689,0.49625970283092147,6.453418883759315,0.8915085906377895,0.4838100853936308,6.452687796048632,0.8561454156881733,0.48396478885549454,6.457731062275295,0.8595709714818939,0.48113101410680287,6.517547858845521,0.9255210101167386,0.48540297524426734,6.507217990629355,0.9176075631926836,0.49146439805050157
3,-108.3936018658892,0.473150347709953,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_15/pdbs/19.pdb,6.43701731866902,0.8209569698063353,0.47530604460965076,6.4389981778472505,0.8167549935995023,0.4668858739114616,6.551460418059337,0.9555056417672132,0.5179440098903134,6.489788609048944,0.8996851058545368,0.48717237034121263,6.448301380193959,0.8708624408000347,0.4853181037828086,6.450767910257384,0.8702555849914837,0.48821728831670025,6.447756486106206,0.8500337433132549,0.47757469827357873,6.464971038734782,0.8610914404984743,0.4814310998542946,6.488471976275118,0.8993930926545778,0.46956329051460527,6.472089697505323,0.8852724761083378,0.4749915707535135,6.394199432070479,0.4731638756660548,0.42575099707125014,6.3694073655587236,0.46304380927969957,0.41415087316718024,6.458233963814768,0.9066436663820069,0.47848752369601333,6.4536199093466955,0.9066556596289927,0.49070670638898445,6.471124760548293,0.8815218308105737,0.49624281166528805,6.457305134425265,0.8652359939210075,0.48862020366240977,6.455338991476249,0.9123174147553059,0.4762049389650735,6.4587219055752385,0.9150728420555249,0.48884036935446734,6.523208791427449,0.9774972538171671,0.49356253939698097,6.513568587898918,0.9686035327231626,0.4983554099859828
4,-97.9757212144832,0.478037965333276,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_691/pdbs/17.pdb,6.430476308001878,0.816518128136697,0.47463607933070234,6.432804646144625,0.81727665850492,0.47279125060256433,6.533393275898601,0.9006077718173258,0.5064833271090304,6.4711697780982425,0.8403306923082923,0.47611118692471943,6.438774400175724,0.8393112353418916,0.4937115323764502,6.441108246758868,0.8388829621063083,0.47220504632561633,6.441808173003281,0.8494895288519035,0.4744198466363117,6.461411274957199,0.8670038049076223,0.47549615170919574,6.476861369432663,0.8371465982296288,0.4643663688632841,6.455124027811798,0.8237717264905168,0.4728582731586671,6.527678817826029,0.9455974896066048,0.49599695638125146,6.5026263480977065,0.9181400265184616,0.48733547679361916,6.3213841904890575,0.47800526971642543,0.3920805174774092,6.314956023823142,0.4779339249676224,0.4185491876251849,6.464765646286388,0.8902136200431706,0.49282914323394517,6.450506918480928,0.8767941279644592,0.48307357741994644,6.44908829359622,0.8369864728616564,0.4793050896403181,6.452249383921197,0.8407678876686376,0.4745913363078809,6.519264904243619,0.9083103597788269,0.4909525008379494,6.510061593235464,0.899995413656592,0.4907574005885741
5,-22.61915224802101,0.352383225666331,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_867/pdbs/9.pdb,6.437338958516265,0.8969768655832135,0.4765481850103758,6.437908568178051,0.8971052930552449,0.471849982668865,6.534264097799869,0.9302445757783446,0.4993706028819964,6.47483012454777,0.8805738427070587,0.47525509224676804,6.447545883334101,0.9073572081331054,0.4906670803688915,6.450515742134094,0.9070660284101602,0.4863326108901999,6.452353746162836,0.904831663755341,0.4800272695862904,6.470786521260302,0.9189678688451441,0.49715336562268725,6.487748738853142,0.9589877713180626,0.48278619730391986,6.470503248902765,0.9454326743652548,0.4955359879163075,6.533816140695905,1.0147473858470313,0.4899249912031855,6.508967805381028,0.9857209063181585,0.4924963086529288,6.446573410437027,0.8866704589934872,0.49213677662557226,6.444893309502632,0.8866904224983021,0.48777206177182525,6.465298630176869,0.8975206150102379,0.4822399064980799,6.455471799951701,0.8851196162776112,0.4840881291401753,6.4472798361350145,0.8879928103944079,0.47725310007861443,6.452387691277401,0.8911050640154201,0.4901440320153489,6.221533819972651,0.352365642933113,0.32857325510242635,6.217636578937527,0.3532589558764471,0.32916747303658317
6,-28.163148093734208,0.405976321494444,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/3/output_700/pdbs/10.pdb,6.435772046759479,0.8128135036860203,0.48325953720285214,6.438258399503589,0.8098156961852753,0.4825714533864112,6.539786742276922,0.9970430466887036,0.501954807491276,6.480906472023985,0.9342599084653491,0.4775014964621035,6.441452715475309,0.8548995074699465,0.5020666079928806,6.440817705523859,0.8543687117270122,0.4758136556117644,6.234550942612029,0.4059571779098289,0.3475622336399045,6.233528250020254,0.3794041573785233,0.36391932946690586,6.490184677226534,0.9053181783519412,0.47643148583651135,6.466765441663894,0.8906800164540637,0.4871959623649437,6.526470778712543,0.8974212083421279,0.49433942813680676,6.5029323453443935,0.8750389389080756,0.47946878344942007,6.444619664182234,0.8502030585567183,0.4763391720123167,6.441827009906622,0.8502255368347854,0.48574992952494284,6.465873923161639,0.8673584862755656,0.49445748860759847,6.454159659624805,0.8542224659637453,0.48947500449936787,6.440382137380399,0.8601611479980079,0.4659160367264585,6.444851196550265,0.8631159719136101,0.48229729440443503,6.521059885781832,0.94700116889102,0.48972544931103834,6.513289777450207,0.9399656337144582,0.4907197596643695
7,508.88943378293334,0.366042435155377,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/6/output_417/pdbs/3.pdb,6.438101435158007,0.8328464028498326,0.47070972565840535,6.440955997469038,0.8334097155960877,0.4662655784594433,6.5368195986252235,0.9354709766953745,0.5137691030558849,6.476850135895164,0.8813856495781146,0.4714881976231848,6.448269285417585,0.8725012912661263,0.5022853039672474,6.449848252349777,0.871958417525783,0.4807846001742553,6.44920490724077,0.8759955673113493,0.47353824152348584,6.47014981861699,0.8929276527992205,0.4799489854038441,6.4828025872386865,0.8508310581482041,0.468052155065739,6.464936744530682,0.837734938137902,0.47084438937034223,6.538583005425311,0.964877182632653,0.5024166280049641,6.514460837894255,0.9377667799618445,0.4949399683332476,6.080131935804606,0.3660508481140044,0.3047581998419167,6.0803597631261885,0.3659316490568934,0.3068428895674196,6.472582735619651,0.9231034351479719,0.4989083848104582,6.45786692451131,0.9113062817934809,0.4832835089102353,6.456955834351137,0.8674541465114052,0.4791444050505063,6.46225655077288,0.8707181714835656,0.4798097265813049,6.521438387938981,0.9362739621718621,0.48820505709347356,6.510313012497088,0.9285174334199404,0.500128638806906
8,-84.04937007257786,0.386966379727918,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/9/output_97/pdbs/12.pdb,6.43702657019336,0.8831693678961505,0.47767652226750534,6.435148738012834,0.8830024959642184,0.46797717093665353,6.533172314184963,0.9236887646465145,0.49592314166779844,6.473358178684463,0.8728976057529679,0.4760567371273099,6.444624468525683,0.8928507076674653,0.4873517746951837,6.4474877094780565,0.8925748357437394,0.484476760437981,6.451074932276857,0.8979758994487085,0.4810347969745264,6.470151900649834,0.9124403963227607,0.49477812893384776,6.488153021343282,0.9452161085411525,0.4763081552056538,6.470030129020948,0.9313926344121944,0.49360262579678815,6.533746192836663,1.0029252929172738,0.4926527879440879,6.508345705830691,0.9735759271723089,0.4895284026371706,6.445824634009757,0.8772808382216213,0.49246563461077775,6.444115967919713,0.8773016140788288,0.4805572849341755,6.462715783236932,0.8859884940571539,0.4804533856183061,6.452089296902647,0.8732309091542437,0.4838126602837786,6.446576053566042,0.8708110307490907,0.47264453511432025,6.452084086105401,0.8739267006006303,0.48467402706901136,6.292210027459237,0.3869613200670711,0.36354940090948934,6.288125769401198,0.3865264062049135,0.36197887950666774
9,-96.94830851479742,0.437467458613928,1.0,1.0,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/122_native_decoys_1_state/5/output_861/pdbs/16.pdb,6.438227090805631,0.8335035023393997,0.4763482336664343,6.441067803570778,0.8298290570329342,0.4690465802442746,6.551675686786409,0.9640009105547868,0.5208298635218807,6.4898384865026975,0.9085271646951251,0.48834226449557955,6.449592250232161,0.8813687675761369,0.4901166369759928,6.452370912308054,0.8807777350489184,0.4885506995765447,6.4482545240508955,0.8552728646101005,0.4752915543336427,6.4661499328595236,0.8658540487675432,0.48081827929597687,6.486991191152307,0.9007612466176652,0.4683185852771787,6.470914171868397,0.8868018331112223,0.47555605931561346,6.3636542567650745,0.43747964925280153,0.4092247364603195,6.340612380925036,0.43025615582788324,0.3931433507181065,6.459699689043793,0.9152459360387131,0.4805344929830264,6.455211836319919,0.9152595459477265,0.49448434296264765,6.472743812657002,0.8844954414986813,0.49719258700054014,6.458396366708781,0.8683978211631659,0.49360826007785247,6.455753674382724,0.9166407034935493,0.47446988124487377,6.45918096370469,0.9194525625815968,0.490367569821623,6.525699494022871,0.9880996376672545,0.4965452641386515,6.517179847513719,0.9792432802235466,0.4988321429098318
