,min_xray_0,xray_0_min_0_r_free_0,xray_0_min_0_rmsd_avg_0,xray_0_min_0_pdb
0,3.3570658130279623,0.0418059735409336,0.1752853002955607,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/0/output_930/pdbs/1442.pdb
1,3.4365079107979057,0.0520660851874972,0.056147022842522,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/1/output_812/pdbs/1241.pdb
2,3.443546657085568,0.0486182289116888,0.0524904657141824,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/2/output_656/pdbs/608.pdb
3,3.454555663029498,0.0500164304965862,0.0918666989171253,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/3/output_308/pdbs/1995.pdb
4,3.341729990429564,0.0475909111471643,0.2651823863500859,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/4/output_688/pdbs/2015.pdb
5,3.523980658149929,0.0587704831194146,0.1617617140179991,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/5/output_510/pdbs/2491.pdb
6,3.442032612057724,0.044828442117165,0.0546253468600234,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/6/output_393/pdbs/961.pdb
7,3.4715639857545875,0.0521107919575522,0.0781303789276087,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/7/output_10/pdbs/1204.pdb
8,3.356869410580653,0.0444600626800245,0.218334942126621,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/8/output_706/pdbs/841.pdb
9,3.545535810241607,0.0616120170789421,0.1057035329564402,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/146_native_1_state_2/9/output_226/pdbs/2334.pdb
