,pdb_file,native,ml,rmsd_avg,ff,r_free,r_work,r_all
0,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/18.pdb,0,5.8964305168319395,1.1458889636416127,85.31027371209385,0.5711379168206924,0.5539058600651972,0.5551443306597104
1,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/24.pdb,0,5.8939383041207405,1.1629013287445955,85.92181764692691,0.5588523732491821,0.5501649343459211,0.5507843951538886
2,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/36.pdb,0,5.895977636505877,1.3300902341754626,59.11110626789417,0.5553578222938136,0.5527234254954715,0.5529087529078757
3,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/38.pdb,0,5.892509637421365,1.1975026072413997,63.53055291942232,0.5629375297031726,0.549629529431283,0.5506187285828226
4,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/2.pdb,0,5.897137584288849,1.1047634659565624,89.3737653175044,0.5646214646380934,0.5541262981501001,0.5548709091560844
5,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/3.pdb,0,5.896496333576002,1.0940129320801981,81.56758636468348,0.564098259397381,0.5527143069262787,0.5535172046987247
6,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/4.pdb,0,5.896576173216521,1.0982940667109309,80.64615676978718,0.5657640304345944,0.5531499698574089,0.5540560957021415
7,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/13.pdb,0,5.899111369800169,1.1374431679352315,88.13053978837655,0.5690668244880446,0.5531786041576066,0.5543459104506409
8,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/40.pdb,0,5.895339287092131,1.325734658898866,53.062977156310666,0.5617131341419356,0.5499464945790685,0.550786156817297
9,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/27.pdb,0,5.893717931425373,1.115283131209239,71.74953028335275,0.5533341116097938,0.5527171713514287,0.552760860802498
10,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/39.pdb,0,5.89608043674865,1.216829957197229,85.12820472865954,0.5690823169724393,0.5497148250796178,0.5510982266997314
11,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/12.pdb,0,5.895444927010046,1.1270873862829485,79.53372594039223,0.5599086663639923,0.5527753777567007,0.5532837770863166
12,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/22.pdb,0,5.89472877731445,1.1318613326791194,88.19432489984317,0.562411793936258,0.5501010449823153,0.5509901227867325
13,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/47.pdb,0,5.9019594436961915,1.420157726652594,66.3468661488057,0.5563623345478934,0.5545870865615674,0.5547166381307843
14,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/29.pdb,0,5.891473865266206,1.083920346762757,70.8006969482125,0.547387175767198,0.5493422452042223,0.5492028841424513
15,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/10.pdb,0,5.89823795327905,1.1277073827974045,100.93400811011679,0.5690573887293798,0.5538273445358638,0.5549298700173413
16,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/19.pdb,0,5.895349901128518,1.1130993039717896,94.60877855499896,0.5638374283945633,0.5521284090844373,0.5529953749137998
17,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/15.pdb,0,5.893024815912968,1.0917693010677887,83.91251884504445,0.558605873132329,0.5489197152302068,0.5496169473882719
18,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/21.pdb,0,5.898008307324231,1.104736124446485,75.27475369624588,0.5583768058585769,0.5529524206846376,0.5533405696178393
19,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/20.pdb,0,5.895442557476542,1.0779364959749147,76.85794075057538,0.5600957346640607,0.5509124163254375,0.5516112497072958
20,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/7.pdb,0,5.892990250161471,1.0706876432146983,87.9783340369737,0.5649626139378117,0.549232942873546,0.5503746417850603
21,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/31.pdb,0,5.8907595219996045,1.1891935459348748,77.98771536141155,0.5627703589966843,0.5466883409240325,0.5478804692381202
22,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/33.pdb,0,5.896115076551148,1.1959455846425437,74.29578294093403,0.5561006534811361,0.5501721471869816,0.5507022626506539
23,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/25.pdb,0,5.8947535521940555,1.1014988117038433,66.26219334022434,0.560421797911335,0.551713014412569,0.5523364954576989
24,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/43.pdb,0,5.902525473936729,1.2742742871754589,75.94850022685989,0.566701309875086,0.5559493117857194,0.5567224583303515
25,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/9.pdb,0,5.896515516011911,1.0854343954908183,88.98135435372205,0.5700102966217666,0.5539168574706022,0.5551002900399326
26,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/14.pdb,0,5.895959175237935,1.128086679065461,93.33252978751074,0.5626934969061143,0.5528167914169148,0.5535690421160817
27,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/46.pdb,0,5.906091047021963,1.4309027938342882,49.79125846455159,0.5623426756894597,0.5561417999439181,0.5565810581329924
28,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/8.pdb,0,5.898109357329831,1.1222932112798856,108.30136240240057,0.5706053054356689,0.5525048488341295,0.5538140485112752
29,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/0.pdb,0,5.895960427724421,1.0919595920493559,82.94158922608614,0.5685371398252257,0.5524862628042556,0.5536412380770065
30,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/32.pdb,0,5.901634046188042,1.2333126213548178,72.667844030428,0.5543084277727459,0.553123861773318,0.5532942611018332
31,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/37.pdb,0,5.90140880714007,1.1860182252230096,62.429473504099946,0.557280219784828,0.555021961809423,0.5551861180949643
32,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/5.pdb,0,5.895247168620902,1.127091633404312,89.36387553040348,0.5559669542246398,0.5532497729409941,0.5534447700880826
33,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/41.pdb,0,5.899055090250857,1.2445577824797711,80.83820806009427,0.5663307803835916,0.5529081970507007,0.5538709249405782
34,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/44.pdb,0,5.899219743011615,1.3080471161623748,71.12596996595573,0.5508795037853702,0.5502332274544786,0.5503236978209434
35,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/48.pdb,0,5.903527140237723,1.3952118305829688,79.59947640429007,0.5657537112845213,0.5547552945598166,0.5555575737141449
36,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/1.pdb,0,5.895687114769827,1.096482430413373,84.47595747653341,0.5627036807488295,0.551569700104811,0.5523663494844361
37,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/45.pdb,0,5.904689862382975,1.4143681868386673,49.91684240768362,0.5624732873364647,0.5552072159900929,0.5557176169337507
38,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/23.pdb,0,5.894351721364752,1.1808937691791572,74.94392403548613,0.5598424623453007,0.5510495783597101,0.5516677790386826
39,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/11.pdb,0,5.89425827969369,1.058423707458937,95.69102450023397,0.5623727260951144,0.5532309366416585,0.553901350204456
40,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/53.pdb,0,5.894364030497975,1.1004591024682153,109.11704142042112,0.5644727602805429,0.549796397013965,0.5508677453458201
41,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/54.pdb,0,5.8958207639865465,1.0979856430505432,105.48362504250764,0.5705854427855371,0.5481831946420231,0.5498114067963505
42,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/35.pdb,0,5.90033673269076,1.224695269222827,63.87461318344339,0.5601966590613381,0.553639054099832,0.5541088415161037
43,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/26.pdb,0,5.894975066557316,1.0213287713250594,76.48619628831767,0.551923414866803,0.5523462147740593,0.5523153940665417
44,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/30.pdb,0,5.89991357607023,1.1309180029659536,63.53601029068264,0.5599811074763257,0.5544893995354994,0.5548828172530775
45,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/28.pdb,0,5.896916447043831,1.085612607968849,69.8401253612181,0.5621162517124833,0.5514167980386745,0.5522274008165565
46,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/17.pdb,0,5.892929492044724,1.1214962601643144,80.19364225063768,0.5641915260566532,0.5510866289547872,0.552024468697947
47,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/50.pdb,0,5.893223062117411,1.108453723892635,100.78916482901514,0.5656117374421679,0.5485307589517339,0.5497495987497343
48,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/16.pdb,0,5.895100009597131,1.1325209910148633,80.5334393936408,0.5592685301982387,0.550006907698451,0.550659822563743
49,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/51.pdb,0,5.897147056199621,1.1030289386757641,93.28990077090069,0.5709789426255508,0.5533381737864945,0.5546038072865936
50,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/34.pdb,0,5.891060385683381,1.1730978615020309,67.73416410895305,0.555642084464839,0.548073702764107,0.5486156311946592
51,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/42.pdb,0,5.900142101742764,1.4069231205243775,70.16551016250034,0.5506511959733373,0.5552797093073333,0.5549694996972596
52,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/49.pdb,0,5.90246081613208,1.4296153818866895,74.86604303782482,0.569437963106848,0.5527799493257504,0.5539693560587423
53,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/56.pdb,0,5.895620598008424,1.101165091573492,88.34296290590842,0.5585052053835543,0.5509894302314282,0.5515237304954898
54,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/6.pdb,0,5.894197323758748,1.0788891492239387,97.99984651144425,0.5619440797034683,0.5519170863041366,0.552653576243863
55,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/52.pdb,0,5.894890601392749,1.0909845245559349,99.43696411592487,0.5664696664267355,0.5499236673471161,0.5511278749793362
56,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/64.pdb,0,5.896788385936367,1.0967549620066281,95.53835202950089,0.5682707136706852,0.550634009065088,0.5519092935183229
57,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/69.pdb,0,5.896557807106781,1.0548673130723552,94.23431848775351,0.5656403965767439,0.5502353908953547,0.5513523746867678
58,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/55.pdb,0,5.890260414631026,1.0880094594579313,96.13463870378618,0.5589662923892975,0.5478499074029782,0.5486589903738769
59,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/81.pdb,0,5.894562558250474,1.2002594199408423,82.41172730713342,0.5493877943388417,0.5497464753580755,0.5497310114478013
60,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/59.pdb,0,5.895389065891082,1.0949272809938027,94.85613251463857,0.5619680470648287,0.5510937506839304,0.551876657062764
61,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/89.pdb,0,5.893834822580716,1.201567907004335,69.4173890135086,0.5625204285832255,0.549927334360361,0.5508439019181801
62,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/76.pdb,0,5.897147806330614,1.114384004022528,78.97563465998593,0.5718304033078658,0.5503972265170772,0.5519216400339033
63,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/60.pdb,0,5.895650791123677,1.095266172797217,83.82451471765165,0.5602389658679773,0.5505881716343013,0.5512828914328812
64,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/72.pdb,0,5.898426434898241,1.1883305595797058,85.70626895942883,0.5600654036507996,0.5518869362709263,0.5524894496105344
65,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/61.pdb,0,5.891532029282252,1.0846949766100966,87.07702858846886,0.5664919025231488,0.5478053409020935,0.5491549872726839
66,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/70.pdb,0,5.89734293666038,1.1272399219906533,76.190884314535,0.5636118099344286,0.5519754000487026,0.5528045409679154
67,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/80_native_1x_decoys/native_1x/63.pdb,0,5.896981900709558,1.1268065652852337,97.21616361504513,0.5585354146163924,0.550900272960651,0.5514704345191627
