,ff,rmsd_0,rmsd_1,w_0_0,w_1_0,w_0_1,w_1_1,pdb,xray_0_0,rmsd_0_0,r_free_0_0,xray_1_0,rmsd_1_0,r_free_1_0,xray_0_1,rmsd_0_1,r_free_0_1,xray_1_1,rmsd_1_1,r_free_1_1,xray_0_2,rmsd_0_2,r_free_0_2,xray_1_2,rmsd_1_2,r_free_1_2,xray_0_3,rmsd_0_3,r_free_0_3,xray_1_3,rmsd_1_3,r_free_1_3,xray_0_4,rmsd_0_4,r_free_0_4,xray_1_4,rmsd_1_4,r_free_1_4,xray_0_5,rmsd_0_5,r_free_0_5,xray_1_5,rmsd_1_5,r_free_1_5,xray_0_6,rmsd_0_6,r_free_0_6,xray_1_6,rmsd_1_6,r_free_1_6,xray_0_7,rmsd_0_7,r_free_0_7,xray_1_7,rmsd_1_7,r_free_1_7,xray_0_8,rmsd_0_8,r_free_0_8,xray_1_8,rmsd_1_8,r_free_1_8,xray_0_9,rmsd_0_9,r_free_0_9,xray_1_9,rmsd_1_9,r_free_1_9
0,1094.6200877125336,0.2331362963236994,0.3552859309259903,0.4098692178088234,0.5901307821911765,0.2886013376726921,0.7113986623273079,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_24/pdbs/7.pdb,5.719582064611306,0.23313230863523648,0.24943293803203442,5.880803573128797,0.3552846842366123,0.2921414927242466,6.329254640476073,0.8708883640272542,0.4992944726345842,6.363622070831392,0.8498531084931068,0.4795861980807825,6.293248006794168,0.7635701171495751,0.4784586144573449,6.323295659588432,0.7968971235857597,0.4854448662069013,6.305963868799342,0.7709733475023204,0.4604199715018746,6.355142433661738,0.8257039976743435,0.4857344776299911,6.3520849645769,0.7994202397285863,0.47676610192209656,6.361564062363118,0.8269491805697275,0.478849475326091,6.320062749582366,0.872726640873349,0.4999086395420635,6.394209020753582,0.879947049905518,0.47936664453147554,6.296086119486525,0.7906825536298804,0.471507830891628,6.325625418588244,0.8224550821745138,0.4910510131696009,6.329184004450601,0.8528736185838615,0.51246446645921,6.342195065021923,0.8710072116347024,0.489219240182648,6.3058225892441175,0.7828983130561248,0.4586108388931804,6.3428199261262055,0.8321868262653446,0.48121237676784184,6.290985303699865,0.8815167485050004,0.4814053398574744,6.3907002713160335,0.8997910611444784,0.4890255347736403
1,21516.272752210432,0.0601887108304459,0.1806939204414247,0.5263503015336591,0.4736496984663408,0.7007492424074226,0.2992507575925774,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_834/pdbs/1.pdb,4.551006884127883,0.060163348602967404,0.06697725382382194,5.235271630239948,0.1806842356550811,0.1400826591162162,6.332644979613569,0.8866129261568941,0.5092587419329926,6.351379755021514,0.8482203507620554,0.4966680159238839,6.27563437546555,0.7794844108736726,0.487162715503683,6.307116864590272,0.8046055628551734,0.4784038399663965,6.2877262669171134,0.7734468200194313,0.465209658443736,6.3387686769564064,0.8080417167272868,0.48099604936881496,6.334037109726327,0.8082001870148542,0.49859326623859823,6.339834024737896,0.8101372914186479,0.4863809957502043,6.322924072870503,0.8808643414333586,0.5006208411586062,6.281288458170772,0.8663575178033969,0.4893729023244071,6.280443088870397,0.8037366494291283,0.4754689193585979,6.311260370693492,0.8291643747953289,0.48840322895352556,6.312504757520808,0.8551360947338771,0.5099586759983089,6.325833670706795,0.8496006429840081,0.4951386041456783,6.287510731159099,0.7809803672577447,0.4655942520315772,6.31889193571844,0.789923738066128,0.4875664067310181,6.2947682709667925,0.8961642622913643,0.4895857668286992,6.27927873910029,0.913021236796732,0.5032206021756989
2,1742.7977279581667,0.2405291233278419,0.2681585159386354,0.4208971678622153,0.5791028321377847,0.2150344457040909,0.7849655542959091,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_219/pdbs/6.pdb,6.296126817600865,0.8099236645293633,0.47738066388793243,6.354664399488874,0.8535670445546271,0.4785693655190731,6.3280713299645095,0.8620832376214624,0.4972906082349049,6.386344280632351,0.855549752215922,0.4834166104453394,6.296691136670216,0.8025396896114791,0.4845565805373393,6.357232534706048,0.8504283515884402,0.4710618454700463,6.2931133939463715,0.8016981456209951,0.46191626690753723,6.373277583324005,0.8602189137599785,0.49111846429436024,6.339832579194937,0.8446967185328628,0.4824738328724702,6.377607782393519,0.8691999572024867,0.5016323887354712,6.321317230599974,0.8782253890823087,0.5052967164943692,6.424675174870735,0.8851292289090171,0.48400783777953166,6.30487773647861,0.8194862788991066,0.47812331828603855,6.355726574463608,0.8555575035374631,0.4955176702498322,5.749032611522274,0.24052054445637244,0.2437218769423985,5.731925411521709,0.2681640924193276,0.24464776982361736,6.301553949929506,0.79948485057223,0.46427265322961153,6.360029776687324,0.8368927834444668,0.49415448403450274,6.297500231988544,0.8677213372809472,0.47894574075277124,6.421018682709997,0.8961069635292666,0.49879734876755144
3,2699.2755579295385,0.2200443655921059,0.2038893314125877,0.8389019782542969,0.1610980217457031,0.6589225715808095,0.3410774284191905,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/1/output_180/pdbs/5.pdb,6.375926233673908,0.8330838965676524,0.4737321394123394,6.311938197510732,0.7895010084756255,0.45499260334512487,5.7405769292014694,0.22004396924441827,0.20294707411190227,5.636779796844743,0.20388387108604178,0.20353403045313334,6.3780781917308245,0.8696881622682991,0.4917639668110364,6.311929488009456,0.8168409604365386,0.46745586186064064,6.382838084233071,0.8904769540427935,0.48241595795574915,6.338207341635035,0.8633270781190993,0.5002352596949258,6.429578008408284,0.8987767666012498,0.48111215989935546,6.344400360603472,0.835536104250517,0.47149389986397067,6.468349975433192,0.9375343924678681,0.4990297334333136,6.279976736361376,0.8663810933795704,0.47990856828063044,6.379060442506418,0.8504091879258612,0.4871162702170903,6.312745491704882,0.8057848335015477,0.47298616556246637,6.4020635238540695,0.8624673927469624,0.49280180911453325,6.320020501755477,0.7912424655014841,0.4964943402622207,6.387474924549151,0.855006808484192,0.47690662486195523,6.324457971653052,0.8227686046740734,0.49209091226338014,6.459762821875279,0.9054432758596448,0.5031683304060134,6.389056564282567,0.8590507079320673,0.48345058081287845
4,4359.874284623386,0.1637361956584461,0.3550558428786035,0.5676676427771452,0.4323323572228547,0.272125601329193,0.727874398670807,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_565/pdbs/4.pdb,5.381282693267532,0.16374146991187766,0.1647721041682104,5.794382662212493,0.3550539717575047,0.2656651742654627,6.3304037162255336,0.8723040395879369,0.504858316540735,6.366785225033739,0.8756635229979572,0.48330176816751574,6.282060709974678,0.7651445672816388,0.4840241333885354,6.326130617789804,0.8181189258810445,0.48929966856280954,6.294202759258448,0.7639625785774723,0.4585425470557378,6.35704446518141,0.844313575038719,0.4831500501850062,6.339377152843552,0.7932446161433019,0.4859034420779157,6.364631305367821,0.8498143570832581,0.4851671178263673,6.3209266756160485,0.8665531503624113,0.49929835742237644,6.396789306396355,0.9004807487836628,0.48211312684745505,6.286461967293648,0.7947938316348706,0.4709638950831123,6.330548515400098,0.8443668334578432,0.4934682780728237,6.319038997367452,0.8426606447706957,0.5106092948045728,6.344942253811643,0.8914244404556548,0.49066148364451534,6.293132627067042,0.7679051056764742,0.46183755304852153,6.345771839806845,0.8568946284947018,0.4819529831693003,6.2930237333989805,0.8859992825618783,0.486380776310953,6.3933441210009105,0.9177444168337078,0.4921334001299815
5,21523.396284136885,0.2386271892415288,0.2423528597445959,0.3155594633267475,0.6844405366732524,0.3577122493311073,0.6422877506688928,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/0/output_150/pdbs/1.pdb,5.450290505175924,0.23862668712137555,0.18455821189036403,5.480622368521705,0.242351247232823,0.18669067331269426,6.334321028076657,0.9285088016264769,0.5091472941208608,6.338811684522555,0.8613476734202948,0.4852817053310495,6.309651738626949,0.8194769114091452,0.4930596961493799,6.296344208330947,0.8048413762061546,0.4896465197574618,6.3201929039293985,0.8203585164554709,0.47475498771426333,6.328106842665648,0.8212028200989984,0.4810778734544818,6.36754661474588,0.8582124118012883,0.4995685180661617,6.334334125063777,0.8319750317984226,0.48961952678313153,6.325005587612823,0.9264997128640189,0.5063726615755371,6.282371912569898,0.8831079459192542,0.485198052221676,6.3140104790008795,0.8421541526575036,0.487186754504992,6.301257227878484,0.8285666509609949,0.4913759832360478,6.344037366064907,0.9061331149839479,0.5130258442353977,6.315318963756031,0.8719621074574541,0.49365747243140945,6.324237320645073,0.8450764907354772,0.47301812045970903,6.3149739551521025,0.830859576533614,0.4800340460026761,6.297033553627727,0.9273340902370565,0.492100931406708,6.277090067629571,0.9070235865122609,0.4951243753188256
6,857.1620982614993,0.2446943562734453,0.6011140834106999,0.4426585190145563,0.5573414809854437,0.8037286357722118,0.1962713642277881,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/3/output_769/pdbs/8.pdb,6.29621774690556,0.7555323143393676,0.46285504497768953,6.365603198283388,0.8487172827211485,0.48302563896369655,6.329812716101559,0.9249808331253535,0.496065897942054,6.402503349057067,0.918303253990924,0.4735042651434312,6.298998733201963,0.8016839476283918,0.4929868778238384,6.366068978356921,0.8856010803509574,0.4890787805849448,5.796947706964567,0.24468266916549883,0.2502678780702018,6.241666208213677,0.6010994894029128,0.3860148375830961,6.350688739183995,0.834740492569417,0.46377606361374046,6.388678124689531,0.8782491140418734,0.49067959552176793,6.319137345566531,0.8545618702448492,0.49699086421335575,6.430529772244903,0.9252175249291936,0.48270760563290543,6.302357498287986,0.7887785147236223,0.4739298420280434,6.366677763549601,0.867752361685906,0.48557586213417886,6.3202710742814885,0.8155880775352209,0.4937256537754403,6.37196615620119,0.8841900467445788,0.4892147218361401,6.304041570634091,0.807893294876733,0.45632077430791046,6.372758701826456,0.889794440514579,0.4909187059079642,6.292713102134173,0.8846286656803126,0.484622077141803,6.4308029996562155,0.9542829918103665,0.48438042761335875
7,1743.0242864278766,0.2035580716068378,0.1982932888798932,0.2999115595366316,0.7000884404633683,0.3550411105390398,0.6449588894609602,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/7/output_347/pdbs/6.pdb,6.323192456340205,0.8311056271205893,0.48392816427398594,6.309576943210046,0.8155986513422231,0.47326758526412305,6.32968430113383,0.8888350292654703,0.5021929795270907,6.342819363856786,0.8103983930188975,0.4753084119703043,6.323001436648484,0.8243839506741226,0.48563786916957397,6.312885153003113,0.8114499955152549,0.4645727799689744,6.318898370279259,0.8189860180800332,0.4609579710279654,6.329186969649904,0.8261610494141255,0.4896057391563853,6.36530148571687,0.8613513239533127,0.4822675959530543,6.334183372016603,0.8351214699095406,0.49559445009286385,6.322702484452291,0.892661541495617,0.5090457784946651,6.281323719782919,0.8540134430923908,0.482820696222122,6.329053270105104,0.8337063290292125,0.482110891925055,6.313050023482474,0.8246958196292471,0.4923649163437051,5.674883865631157,0.20356130042894252,0.22419243266180797,5.6360714710436675,0.19830060493643023,0.21674760265322252,6.326110045353858,0.8132072813691826,0.46871557177632456,6.316116521603993,0.8072279520651547,0.4848562368738734,6.40751706841254,0.8824507630857562,0.4769516268708355,6.2764076445883346,0.864982395111149,0.4996020545501154
8,12677.450295628416,0.1545058501866024,0.3007196257699687,0.5327494258833648,0.4672505741166351,0.917758500909512,0.0822414990904879,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_642/pdbs/2.pdb,6.276500005148268,0.7554458407443518,0.4833062279666553,6.419361353365912,0.8880697615546399,0.5011274468985387,6.331793645899937,0.8997912535821477,0.5026675106529469,6.454849366590269,0.9552593059490997,0.49464973106044724,6.278796079029105,0.7872984565024383,0.4807290067959063,6.411396095366616,0.925484184391926,0.48834599962347974,6.287001647179583,0.823111880236911,0.46252779384578024,6.43969295991752,0.9381828001209408,0.49878773334703425,6.329099070102455,0.8462859824330122,0.4794301087659262,6.44399572300122,0.9485189451777281,0.49387101923491683,6.323352486139174,0.930804284965693,0.48650997053283274,6.480884017159194,0.9999884619094996,0.5088673506788542,6.285525353080199,0.7967866441375102,0.48040109207755854,6.425585169927543,0.9199236618939318,0.48814728315573236,6.307753832203572,0.833635744239666,0.4825776084804935,6.427352002781638,0.9202594409764947,0.48297651861215823,5.242980912701589,0.15453967060360263,0.1415841781811375,5.713155673066349,0.30069983992677995,0.2129161855403493,6.294372968211777,0.8945531308660266,0.4892905289521237,6.490489965606396,0.9990990879592523,0.4982074011315583
9,1709.674195982215,0.2468349462518939,0.6368713202638921,0.4953690515626933,0.5046309484373066,0.077186301263015,0.922813698736985,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/121_native_decoys/8/output_344/pdbs/6.pdb,6.281593681479969,0.7357475607653637,0.48285569667737444,6.410513646640453,0.8409951963868442,0.4759323220193599,6.3293823569330225,0.8869649140028961,0.4999958813420411,6.454405591304278,0.945970090830185,0.49688986564900495,6.282570071201885,0.7650763339418075,0.47465992414626706,6.408382032618165,0.8654798451030902,0.4716341146109441,6.292653288403619,0.8090031702746534,0.46206444343573966,6.4429708572044095,0.9558250241032831,0.5025058439146672,6.332453257657494,0.828463174852862,0.4680894436311146,6.4376426195278365,0.9191537355109638,0.492480376149375,6.322020060826807,0.9163865455454976,0.4853459943972168,6.482152416028857,0.994869086957711,0.4823018764130431,6.290137756367373,0.7822623439323796,0.47055952683817137,6.41555418229853,0.8954527965123849,0.49208686907552246,6.3132490634533935,0.8188811401680173,0.4797215288409675,6.4281053119287295,0.9369029747261506,0.5000940755244673,5.74812780214942,0.2468354667519966,0.24783442241115444,6.307974147662116,0.6368546467122704,0.41310752245637905,6.291455460990366,0.8744805860175424,0.4831843910276865,6.4855961352984846,0.9700216924814274,0.4877357414054729
