,pdb,xray_0,r_free_0,rmsd_avg_0,weight_0_0,weight_0_1,weight_0_2,weight_0_3,xray_1,r_free_1,rmsd_avg_1,weight_1_0,weight_1_1,weight_1_2,weight_1_3
0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_271/pdbs/176.pdb,2.541382417096462,0.311064667750599,0.4449961828577098,0.2260636662474781,0.2644936866494138,0.2472133509944536,0.2622292961086543,2.5057702676361626,0.2857217061775163,0.3171756145839693,0.2030810972954868,0.2799584629335798,0.2798464184698361,0.2371140213010972
1,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_256/pdbs/106.pdb,2.5975848948455136,0.3064715193850558,0.4043683277907715,0.2285929670117233,0.2484195841433766,0.2599012979771287,0.2630861508677712,2.5814959663328865,0.2908407302430939,0.2811605785961393,0.2380816076037424,0.2208650680987344,0.2739804165762416,0.2670729077212813
2,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_476/pdbs/258.pdb,2.5038954507127675,0.2797098100694262,0.4160035662575786,0.2247402537831664,0.2401852285828861,0.2723856980136182,0.2626888196203292,2.492628590679678,0.2654687686164221,0.2919001255024732,0.2018211837521104,0.2984908272047603,0.2960735972906467,0.2036143917524826
3,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_71/pdbs/526.pdb,2.5053104168977325,0.2880920360856748,0.4007104454264082,0.2615898878840539,0.2592210711675504,0.2612738956073483,0.2179151453410473,2.462393383381632,0.2565301857703373,0.285992380012111,0.2911242788913613,0.2426088632387588,0.220897024552404,0.2453698333174756
4,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_559/pdbs/28.pdb,2.8889616368380286,0.3890940800340874,0.4316041005982043,0.2231399627136333,0.2073739102222837,0.2650148285230407,0.3044712985410422,2.851267260060311,0.3719783423088443,0.3001277764930898,0.2650928623804813,0.1950332664682512,0.2472239083479444,0.292649962803323
5,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_64/pdbs/689.pdb,2.5021525847944406,0.2851613819323397,0.4075236651484116,0.2304787116832739,0.2553282234142955,0.2411657097551458,0.2730273551472847,2.436106142443992,0.2432082893578772,0.2846046403941321,0.2538047205401489,0.20406181735656,0.2448884335149306,0.2972450285883603
6,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_389/pdbs/516.pdb,2.497051146833372,0.2874544679167089,0.3966614217892543,0.2653514861952303,0.2618225457102301,0.2377215882099302,0.2351043798846093,2.456984949245009,0.2515194499811469,0.2838381493467131,0.2376754072464378,0.2529058424072753,0.1989169889170624,0.3105017614292245
7,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_493/pdbs/526.pdb,2.497441544704057,0.2784272339957334,0.3897283128601911,0.2827925155893607,0.2704466124857326,0.2242752155117676,0.2224856564131391,2.447967555820363,0.2581653940506294,0.2688921798385452,0.2569122535822357,0.1887038042532504,0.2495753676643154,0.3048085745001984
8,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_412/pdbs/140.pdb,2.57704570081681,0.3029979652989966,0.4305718257397935,0.257920916692921,0.2438522882240427,0.2508466137621596,0.2473801813208766,2.5635148171224165,0.2751690351114679,0.3056990394042457,0.2235804204055277,0.2739501929672682,0.2282598732697593,0.2742095133574447
9,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_327/pdbs/459.pdb,2.5150749497299616,0.2917118813473612,0.4138262472149163,0.2021537847777882,0.2859383607925849,0.2551544174816394,0.2567534369479874,2.490704857169981,0.2532391664921543,0.2963854711295067,0.1806004658009934,0.2577579824037302,0.2360425839800373,0.325598967815239
10,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_857/pdbs/417.pdb,2.54614896855146,0.3014875382915495,0.4362545756211609,0.2919866541147044,0.2085719001916804,0.2444662330508785,0.2549752126427366,2.5229006032276238,0.2686975548652671,0.3073571071095915,0.3301297294611962,0.2756163227678837,0.2008147353107006,0.1934392124602193
11,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_436/pdbs/292.pdb,2.503658981836141,0.2842762098462431,0.406993576540455,0.2523736967645219,0.232096827014049,0.265776862662895,0.249752613558534,2.4296402286230583,0.2464117961534034,0.2846621043262809,0.2151830960835409,0.2662461610853451,0.248676772534485,0.2698939702966288
12,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_48/pdbs/455.pdb,2.5536622063932017,0.2871682770899251,0.4107580762661459,0.2547933386194101,0.2123563255760742,0.2683449938909528,0.264505341913563,2.4802321581867086,0.2624004003396302,0.2893959489766616,0.3083263328055798,0.1804410067130113,0.2483167246092184,0.2629159358721905
13,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_834/pdbs/163.pdb,2.512808232108301,0.2840194548687671,0.4108430352659469,0.2518120026474795,0.2372116671156249,0.2689629509460252,0.2420133792908703,2.4337768013107737,0.2501347646668163,0.2849933223667117,0.2564457564004359,0.2529915533657226,0.2438931546526661,0.2466695355811754
14,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_931/pdbs/484.pdb,2.525523847087208,0.2907929613927883,0.3862153465998024,0.2256092635839895,0.2600172651061685,0.3026424046492971,0.2117310666605447,2.4915461588586725,0.2578818934780806,0.2684417047152947,0.2243624825442261,0.2735582198377213,0.3182403247466123,0.1838389728714402
15,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_844/pdbs/418.pdb,2.545662376210192,0.2884910514949702,0.4146648083305731,0.2442135393311781,0.2226047240659944,0.2614925471565732,0.2716891894462543,2.499718985021268,0.2632436032578049,0.2956510789049393,0.2592940660252137,0.208661501088326,0.2368731280537127,0.2951713048327475
16,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_557/pdbs/312.pdb,2.495721054336865,0.2855368573103508,0.3843884412509796,0.2319645055005773,0.2412938650605514,0.2491139549781799,0.2776276744606913,2.4544809776058494,0.2447336960788188,0.2748776628229596,0.281298543758128,0.1669376581339896,0.2071464269663419,0.3446173711415404
17,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_277/pdbs/455.pdb,2.4944658633669285,0.2794727153173676,0.4150067259967425,0.2139819085289068,0.2631989394702398,0.257333389084114,0.2654857629167393,2.436703319814129,0.2522761701101629,0.2929315190404751,0.1853384832616804,0.240181785641639,0.2587419769818631,0.3157377541148173
18,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_854/pdbs/502.pdb,2.6380388785350557,0.297219540737602,0.4180238426554377,0.2868294359907781,0.2346410490826065,0.2600201993238297,0.2185093156027856,2.625342433152922,0.2548770774527545,0.2942415890936678,0.2094924095328945,0.2763281216812055,0.2548681130605389,0.2593113557253611
19,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_189/pdbs/514.pdb,2.5361301763137054,0.3050576443303515,0.4326841571092873,0.2643535864265394,0.1931079998580291,0.268718464210551,0.2738199495048804,2.507940814559147,0.2820571685064097,0.3080885066553719,0.2258601814374093,0.2623088992056845,0.2659477329437569,0.2458831864131492
20,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_709/pdbs/321.pdb,2.4722911687512084,0.276649974526843,0.3982211500272107,0.267821777989999,0.2477131497861612,0.2332174488353096,0.2512476233885302,2.4013896586881405,0.2372566558906279,0.2743539038307134,0.1966806287122472,0.2564721368127818,0.2776748219635756,0.2691724125113953
21,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_87/pdbs/780.pdb,2.4813877252064755,0.2697484056437721,0.4060383987377753,0.2321731618342896,0.2381372374721171,0.2717819497463578,0.2579076509472353,2.433834357505023,0.2454919467596046,0.2834404976719298,0.2173545724028356,0.3194747055020252,0.2257366237209609,0.2374340983741782
22,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_297/pdbs/415.pdb,2.5346931899833502,0.2817265899059155,0.3918873068018675,0.2285814192503479,0.244694450160409,0.2846509926756678,0.2420731379135751,2.5060048644527084,0.2602015884477906,0.283971906044717,0.2119264871308549,0.2619956562240466,0.2708918833560065,0.2551859732890919
23,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_344/pdbs/702.pdb,2.644990610282574,0.3045834247966339,0.4081516211381751,0.2508576105911324,0.2157862698965104,0.3035722938432874,0.2297838256690697,2.623091828860351,0.2595922430771241,0.2795225390840914,0.2664648613242998,0.3009974825549913,0.2444074446096494,0.1881302115110594
24,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_330/pdbs/307.pdb,2.5596120229991457,0.2931884532518344,0.4208782614395774,0.2393108493365056,0.2504222775668895,0.2561281411093317,0.2541387319872731,2.5297744277668026,0.2638171303538091,0.2961862668844363,0.1952602632941477,0.26099385281858,0.3255939066309614,0.2181519772563107
25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_447/pdbs/89.pdb,2.8627133038019728,0.3864354614424138,0.4601360677053084,0.3066760659942499,0.2222520560657405,0.2579946764434949,0.2130772014965144,2.8368648143173565,0.3865173840299932,0.334857995148117,0.2947224500143814,0.2192783103626461,0.2589649436492911,0.2270342959736813
26,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_265/pdbs/174.pdb,2.52082501361544,0.2863213879290687,0.4249287109995608,0.2444932282089006,0.2331198344805341,0.2725114292906553,0.2498755080199097,2.465728890779799,0.2499029111966718,0.296159656210495,0.3063985898839386,0.2542220805146256,0.2085459415783264,0.2308333880231092
27,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_195/pdbs/714.pdb,2.5397291236996056,0.2799228502096418,0.4081627277516443,0.2181311519008928,0.2680492650905667,0.2621125200062877,0.2517070630022525,2.502874584362783,0.2651620692742049,0.3003140582374771,0.1881366233069948,0.3604515298714782,0.2723301809104125,0.1790816659111142
28,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_716/pdbs/419.pdb,2.485988292763786,0.2752714289448768,0.3997834337256161,0.2550152135767934,0.2099709075078014,0.2646018754983579,0.2704120034170473,2.4077333505557776,0.238247623017757,0.2719328720742734,0.2458771754348288,0.1692739068737381,0.2153086648263782,0.3695402528650547
29,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_220/pdbs/272.pdb,2.5277435870903946,0.2917154583556766,0.409660327269599,0.2800993469039821,0.2276174943614803,0.2625525424445226,0.2297306162900147,2.474387591485812,0.2550149272731893,0.2828077452598747,0.2227037571905407,0.3044986850060626,0.2390101862672196,0.2337873715361771
30,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_803/pdbs/163.pdb,2.559721466025249,0.3097697931678071,0.4159255722885765,0.2593603249237461,0.245317399584336,0.259311430330126,0.2360108451617918,2.4935012740681843,0.249725005068607,0.2930113086883748,0.2624459677631906,0.2681699907740427,0.2552015141507749,0.2141825273119917
31,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_691/pdbs/518.pdb,2.513255126763684,0.2850713651831304,0.4071988444506303,0.2158359802176715,0.2702890561830703,0.2429817100567286,0.2708932535425296,2.4626997260582546,0.2474920164946606,0.3183060713665809,0.1864345421744364,0.3302228980586544,0.2415087903614294,0.2418337694054796
32,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_501/pdbs/842.pdb,2.5661112625952267,0.3001681916261625,0.4073614576118614,0.2653848305191961,0.2643797539616196,0.2194400569364064,0.2507953585827778,2.535940395797311,0.2742722177366958,0.2890830459422728,0.2626483372572151,0.243232117455787,0.1776401909638842,0.3164793543231137
33,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_341/pdbs/689.pdb,2.505937533931403,0.2894736844241502,0.3987290302793397,0.2160312087039755,0.2746194487719874,0.2743037015309939,0.2350456409930431,2.4447717884890845,0.24604441716125,0.2757619366319758,0.2596467829884213,0.2160993958123688,0.3149226842797025,0.2093311369195074
34,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_163/pdbs/591.pdb,2.5041994048921863,0.2832425315674007,0.426328257397101,0.2276896096645362,0.2753741722791451,0.2375763255015274,0.2593598925547912,2.4572954430258616,0.2598384621461496,0.3166289636434249,0.1919666053366789,0.2198266814272939,0.2547917358918379,0.3334149773441892
35,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_693/pdbs/190.pdb,2.5969086284535474,0.3051179870351819,0.4068157406407519,0.2269519365691304,0.287544227187072,0.2533615893453682,0.2321422468984293,2.5656314994540503,0.2834276028283096,0.2805188969054436,0.2122954980084796,0.342214968163544,0.2280425806497543,0.2174469531782219
36,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_40/pdbs/178.pdb,2.51043766144078,0.2839113250878946,0.449854929079541,0.2816515180825829,0.2067110751946333,0.257330966217185,0.2543064405055987,2.451900472942566,0.2318300016214243,0.3214523889712262,0.2369016644062091,0.2702885710227443,0.2543744924251264,0.2384352721459201
37,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_987/pdbs/288.pdb,2.508769373873027,0.2951749658037335,0.4098992566807035,0.228371854697943,0.2253919321657591,0.2772620876393957,0.2689741254969021,2.4872041068921527,0.2676077510087069,0.288396870853764,0.2204529564505572,0.2041410602502373,0.3449837815556049,0.2304222017436004
38,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_52/pdbs/73.pdb,2.877201148185823,0.3864492092364788,0.4247631335549686,0.2077509285706879,0.2353824185597574,0.2940610758723021,0.2628055769972525,2.8490002421993617,0.3873795274885262,0.299636971939438,0.1979777224397053,0.2307788740625218,0.2779598735988386,0.2932835298989342
39,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_999/pdbs/465.pdb,2.5393787586781333,0.2962805497744942,0.4230849309856309,0.2746436635759013,0.2596359960037708,0.2267668030069815,0.2389535374133463,2.494263909911425,0.2681414741087433,0.2973949138362003,0.2759929647062416,0.2433753335491034,0.275028101610166,0.2056036001344888
40,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_581/pdbs/33.pdb,2.893981684119851,0.3905849280138226,0.4872040779154448,0.2808716747597736,0.2342136985435098,0.267855708608608,0.2170589180881086,2.865472960096679,0.3765303046704553,0.3584268928652675,0.25,0.25,0.25,0.25
41,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_447/pdbs/458.pdb,2.518250851673352,0.281011346631464,0.4418856745597635,0.2470310986111141,0.2416352899717328,0.2487476837462491,0.2625859276709036,2.459603039943434,0.2511085049412674,0.3143054020968031,0.2832550937960106,0.2260474428330324,0.2761264985245085,0.2145709648464484
42,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/5/output_222/pdbs/67.pdb,2.8671454150259543,0.3765415181530807,0.4283851943582807,0.2298508815040484,0.2449331932492268,0.2688883749395626,0.2563275503071622,2.8354213348294164,0.3759809020045572,0.2990400078730285,0.2149300328534732,0.2377118707332769,0.2556190058157883,0.2917390905974613
