,pdb,xray_0,r_free_0,rmsd_avg_0,weight_0_0,weight_0_1,weight_0_2,weight_0_3,xray_1,r_free_1,rmsd_avg_1,weight_1_0,weight_1_1,weight_1_2,weight_1_3
0,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_547/pdbs/159.pdb,2.575403635270914,0.2451689093879599,0.2759252497678027,0.1844704976174079,0.1166936008639971,0.3183127033001078,0.3805231982184872,2.576906813503596,0.281202115196429,0.487100991461938,0.2850704948919437,0.2466551734812918,0.2261506890758498,0.2421236425509146
1,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_428/pdbs/295.pdb,2.5637829441972557,0.2240294105683344,0.35586239895501,0.2117442999856777,0.4719703670115445,0.1809953436040783,0.1352899893986994,2.565014036055979,0.305060151563942,0.4895227116177638,0.2480795961745593,0.2849346879446761,0.2211338651091269,0.2458518507716378
2,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_246/pdbs/131.pdb,2.640288070264301,0.2714338209147468,0.1626637466561624,0.2848808085216523,0.1858726123253184,0.32584593213056,0.2034006470224693,2.6979817462283924,0.2971321418262777,0.468242820875809,0.2438591860471379,0.2982294750186755,0.210728322236587,0.2471830166975996
3,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_639/pdbs/427.pdb,2.4324490338336187,0.2046403374724038,0.1899863294714347,0.0629452245701472,0.4162577462706311,0.0929844291463896,0.427812600012832,2.5710520568088517,0.3142487014235832,0.4639169465646143,0.2426048205542281,0.2499919674975363,0.2409957816120456,0.2664074303361899
4,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_386/pdbs/804.pdb,2.511192385803554,0.2272836755524855,0.2320603068279294,0.1269434358878905,0.415524056852726,0.3599584481240137,0.0975740591353697,2.637134373398764,0.3183373648456762,0.4231521347504978,0.2482123512870814,0.2407835694516015,0.2480570810806219,0.262946998180695
5,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_402/pdbs/466.pdb,2.5162601344735007,0.224621485767793,0.2916218626653701,0.3540006619255258,0.1284409299681997,0.0905422705792196,0.4270161375270547,2.610247115229452,0.3097863124093898,0.4493702992248905,0.2646198817930532,0.2298421267858283,0.2295084543103725,0.2760295371107459
6,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_839/pdbs/66.pdb,2.8157001042323864,0.3427660090378436,0.192208615720831,0.2868209673393943,0.1476710374026499,0.4041446937698461,0.1613633014881096,2.928052752270069,0.3726183574043959,0.4740563653899968,0.2248481417129769,0.2436129198221771,0.275343968631404,0.256194969833442
7,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_771/pdbs/672.pdb,2.425670834476924,0.2116923727826695,0.2663312419903046,0.0900254061476714,0.4096131980071931,0.3919776942148422,0.108383701630293,2.545957459562844,0.2959656026414105,0.4518622750344647,0.238051772168656,0.2679257848507477,0.2826228406116129,0.2113996023689833
8,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_858/pdbs/69.pdb,2.815581142546629,0.3496344752313765,0.1893156131361756,0.3055265016367296,0.187417302076728,0.238938454256172,0.2681177420303703,2.950825154679088,0.3860511076825059,0.4948474852650613,0.182355776835598,0.2848590435378938,0.2318132051759765,0.3009719744505316
9,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_471/pdbs/300.pdb,2.5722867811782897,0.2379294850936208,0.2885509414632729,0.101510844618675,0.5236583071261379,0.2414831887383722,0.1333476595168148,2.732855234706725,0.3013086314833648,0.4617347883390194,0.2293664080782825,0.2766915328529641,0.2529266419963211,0.2410154170724322
10,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_183/pdbs/811.pdb,2.372988565336379,0.1786661542038171,0.3688151112758185,0.3890716860883699,0.0974936302166363,0.0753704655356826,0.438064218159311,2.533519821782473,0.305158482758279,0.5114540156360778,0.2587735794596486,0.2275856823781916,0.2632286447098085,0.2504120934523511
11,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_636/pdbs/255.pdb,2.5243652108685013,0.218902033817556,0.2317514879840811,0.1170384728184371,0.1768979186099878,0.5023376587411128,0.2037259498304622,2.5644582910176674,0.3031336230916627,0.47972665335834,0.2489982698773118,0.2557961239024122,0.2521848204466204,0.2430207857736555
12,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_727/pdbs/386.pdb,2.507556629584291,0.2179467473237998,0.1795749221465409,0.1384180177695985,0.378052353288703,0.3929283903072254,0.0906012386344728,2.5919415749718957,0.3098195738339601,0.4807558574905846,0.2127784199826008,0.2285521014982968,0.2878577411459591,0.2708117373731432
13,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_157/pdbs/333.pdb,2.5449643770298067,0.2205847304901313,0.2416286377788644,0.2522620078004979,0.1302300636464074,0.4580696855305552,0.1594382430225393,2.5647588048810603,0.3125399723082314,0.4751706785119925,0.2457155554504559,0.2437373668988337,0.2804150450224162,0.2301320326282941
14,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_815/pdbs/448.pdb,2.418035400553125,0.1862915867834484,0.2676448674415629,0.3645040209800596,0.0980859327005355,0.0721861120780017,0.4652239342414032,2.574300934136898,0.3033032080465476,0.4504936033449005,0.298275972571361,0.2461394680557379,0.1877653557265467,0.2678192036463543
15,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_579/pdbs/423.pdb,2.3734256797765743,0.1785697630334295,0.3178769485436795,0.0902709107428847,0.2882153213858079,0.1530412901336756,0.4684724777376317,2.550584290197546,0.2909238286662661,0.4878283833232441,0.2342961677720211,0.2117610821963648,0.2774437475392404,0.2764990024923735
16,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_185/pdbs/408.pdb,2.581423224912189,0.2329652282110325,0.2362367359330933,0.1861351597564512,0.166374880549887,0.4539289247406575,0.1935610349530041,2.630743176790735,0.3258619421213338,0.4884316098441984,0.2562415252493333,0.2608977831449225,0.2431553678254848,0.2397053237802592
17,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_320/pdbs/73.pdb,2.808429598558886,0.3401801793794893,0.2383724936141965,0.3008244284642538,0.192487970699986,0.3164915112024963,0.1901960896332638,2.932907791420899,0.3769975747810113,0.4983364276538592,0.264925333423244,0.288028633780772,0.1998472983420949,0.247198734453889
18,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_584/pdbs/568.pdb,2.483076606069734,0.2125424100253733,0.2330377390305787,0.0979150670393965,0.4573348658165235,0.3522868122410741,0.0924632549030059,2.5988640465350934,0.3117302338876735,0.4424160150773289,0.2143705103551514,0.2999347963950241,0.2504032398318647,0.2352914534179597
19,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_129/pdbs/63.pdb,2.828748449693245,0.3538389922539519,0.194723872472719,0.2515766568524579,0.2408431553269542,0.2523214465218458,0.255258741298742,2.950546642504112,0.3847644843938646,0.4940265652431301,0.2926967918608076,0.2004486868219493,0.2945223654749418,0.2123321558423012
20,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_347/pdbs/261.pdb,2.622861580721972,0.2465758210235589,0.1643601847718957,0.4437687046314094,0.1292867821685243,0.2770477569194021,0.1498967562806642,2.55689520347306,0.3109473839679927,0.4486636502070363,0.2416525862282585,0.2558296580830099,0.2551836170184927,0.2473341386702388
21,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_470/pdbs/210.pdb,2.696948540448385,0.2921782807993306,0.2570099986137775,0.1721461762551629,0.2596182326975045,0.1151789875733243,0.4530566034740081,2.6425700816602755,0.3467526585865945,0.4837372708815501,0.2094671232084153,0.218134577601165,0.2943321721509133,0.2780661270395063
22,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_406/pdbs/638.pdb,2.451459820675212,0.2010685846666355,0.277802362568664,0.4671281543116394,0.337163685008552,0.0404726740533047,0.1552354866265037,2.561690122259629,0.3002116430911364,0.4758961333368314,0.2803332037633654,0.2790704099744967,0.1934234381610053,0.2471729481011323
23,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_381/pdbs/39.pdb,2.831670182901545,0.35894157974146,0.2207093386147925,0.1661558849246488,0.3251554852703468,0.1844394096053285,0.3242492201996757,2.946635034052937,0.3783350242483419,0.5086417074568717,0.2377088111525754,0.3750348193914062,0.1809004907455913,0.206355878710427
24,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_382/pdbs/245.pdb,2.347036897934876,0.1795768963974466,0.2120714505446905,0.1156421086949429,0.380813016629228,0.1073515186266983,0.3961933560491308,2.592172995884951,0.309658294039682,0.4562081593607704,0.218969154132616,0.2230974237758009,0.254622012906933,0.3033114091846499
25,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_403/pdbs/140.pdb,2.4785503858490663,0.2072132699878179,0.2187716882497996,0.1304811794068918,0.3536866339977438,0.3915389635699939,0.1242932230253701,2.732964648915317,0.3202389568237727,0.5008834459080059,0.2663680116653138,0.265053481258179,0.2215961126262916,0.2469823944502154
26,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/112_synth_2_xray_weights/7/output_869/pdbs/354.pdb,2.567377778975513,0.2376267674585307,0.2183369061615426,0.4506502649798282,0.2367421590443203,0.1543936748856673,0.1582139010901841,2.608241805588296,0.311935938604346,0.4764166567581355,0.2969300172400483,0.2324033634750034,0.2578002139615681,0.2128664053233801
